|1231.64|1227.52|1225.28|1224.93|1224.55|1222.21|1222.73|1221.3|1218.87|1217.38|1215.85|1214.3|1213.68|1214.01|1214.32|1211.68|1209.98|1206.3|1205.52|1205.68|1205.83|1205.95|1207.02|1205.13|1205.17|1204.2|1201.24|1198.26|1195.24|1195.15|1195.03|1194.9|1193.75|1193.56|1192.36|1192.12|1190.87|1187.61|1187.3|1187.95|1189.58|1191.19|1191.77|1189.36|1185.92|1185.44|1185.93|1186.41|1186.85|1188.27|1188.68|1188.06|1187.42|1187.75|1188.06|1187.35|1188.61|1187.85|1189.07|1188.27|1188.44|1187.59|1187.71|1187.82|1186.9|1187.95|1189.99|1191|1189.99|1190.95|1190.9|1189.82|1189.71|1189.59|1188.44|1188.27|1190.07|1190.85|1191.61|1192.34|1191.05|1190.74|1192.41|1193.05|1193.66|1194.26|1194.82|1194.37|1193.9|1194.4|1194.87|1194.33|1195.75|1197.15|1198.52|1199.86|1198.21|1199.5|1199.79|1199.05|1200.27|1200.48|1201.65|1204.77|1204.9|1205.01|1207.06|1207.12|1210.1|1212.07|1214.01|1212|1210.94|1211.82|1214.64|1215.46|1215.28|1217.03|1218.75|1220.44|1221.13|1223.73|1225.33|1224.97|1228.45|1231.89|1234.34|1234.82|1236.24
|1226.21|1225.93|1223.71|1220.5|1219.17|1218.77|1216.42|1215.96|1215.48|1211.09|1210.55|1209|1208.4|1207.77|1206.14|1206.43|1207.66|1208.87|1208.11|1206.34|1205.52|1200.75|1200.85|1200.93|1199.02|1198.06|1197.08|1196.06|1193.06|1191.01|1190.9|1190.77|1191.6|1192.41|1192.21|1190|1189.75|1189.47|1189.17|1188.84|1185.51|1185.13|1183.74|1183.31|1183.86|1184.38|1184.88|1185.35|1183.81|1184.24|1182.65|1182.04|1182.4|1182.73|1183.04|1182.34|1181.6|1180.85|1180.07|1180.26|1180.43|1183.58|1184.71|1184.81|1184.9|1184.95|1184.99|1184|1183.99|1182.95|1181.9|1182.82|1182.71|1182.58|1183.43|1184.26|1184.06|1184.84|1184.6|1185.33|1186.04|1185.73|1186.39|1186.03|1186.64|1186.24|1187.8|1188.34|1188.86|1190.35|1189.83|1190.27|1190.7|1191.09|1189.48|1190.82|1191.15|1191.45|1192.72|1193.96|1194.19|1195.38|1197.53|1198.67|1199.78|1200.86|1201.92|1202.96|1202.98|1206.91|1209.82|1209.76|1209.68|1208.59|1208.45|1208.29|1212.02|1215.7|1218.38|1218.11|1219.76|1223.32|1223.93|1226.46|1227.98|1227.54|1229|1228.51|1228.95
|1223.92|1220.78|1219.53|1217.28|1215.96|1215.57|1213.22|1211.8|1210.36|1208.88|1207.38|1205.84|1205.24|1203.65|1200.08|1199.39|1198.68|1196.96|1197.17|1198.33|1196.53|1197.64|1195.79|1194.89|1193.96|1191.04|1191.04|1190.03|1190.96|1188.92|1188.82|1187.7|1188.54|1187.38|1186.19|1185.96|1185.71|1183.45|1184.14|1182.82|1182.47|1182.1|1181.7|1179.29|1178.84|1178.37|1176.88|1177.35|1177.81|1177.24|1177.65|1178.03|1177.39|1177.73|1179.04|1180.33|1179.6|1179.84|1180.06|1178.26|1178.43|1177.58|1177.71|1177.81|1179.9|1179.95|1179.99|1180|1179.99|1179.95|1179.9|1179.81|1179.71|1178.58|1177.43|1177.26|1178.06|1177.84|1180.59|1181.33|1181.03|1181.72|1182.38|1183.02|1184.63|1185.21|1186.78|1186.32|1185.84|1184.34|1183.82|1184.26|1186.67|1190.05|1190.42|1190.76|1190.09|1190.39|1191.65|1191.9|1193.11|1194.3|1193.48|1194.61|1193.75|1196.8|1197.86|1200.86|1201.86|1201.85|1202.8|1203.72|1207.55|1210.37|1210.23|1209.08|1208.89|1208.67|1210.37|1212.05|1215.64|1217.25|1219.8|1219.41|1220.93|1223.39|1223.88|1223.38|1227.67
|1222.58|1221.37|1217.25|1216.93|1213.7|1212.36|1212.91|1213.43|1212|1207.64|1206.14|1205.58|1204.99|1203.41|1202.76|1202.09|1202.36|1198.71|1193.07|1191.3|1191.46|1190.62|1189.75|1189.83|1189.88|1188.93|1185.99|1185.96|1186.9|1186.83|1185.75|1185.63|1184.49|1183.33|1183.13|1183.9|1183.65|1183.38|1185.07|1184.75|1183.41|1182.05|1179.66|1176.26|1175.82|1176.34|1176.84|1177.32|1176.78|1178.21|1178.62|1179.01|1178.37|1178.71|1178.03|1177.32|1177.59|1177.83|1178.05|1179.25|1179.43|1179.58|1179.71|1178.81|1178.89|1177.95|1177.99|1176|1176.99|1177.95|1178.89|1177.81|1176.71|1176.58|1176.43|1176.25|1177.06|1177.83|1178.59|1178.32|1178.03|1177.71|1178.37|1178.01|1179.62|1180.2|1182.76|1185.29|1184.81|1186.29|1185.76|1186.2|1185.63|1185.03|1185.39|1185.74|1186.06|1186.35|1186.62|1186.87|1187.09|1188.27|1191.41|1193.52|1193.64|1195.7|1195.77|1196.79|1196.8|1196.79|1196.76|1201.6|1205.43|1204.33|1205.16|1204.01|1202.83|1203.59|1205.29|1211.82|1212.49|1212.15|1212.76|1213.33|1215.82|1219.24|1222.63|1223.08|1223.51
|1215.61|1216.31|1216.03|1214.75|1211.53|1211.15|1209.79|1209.35|1208.89|1205.49|1203.03|1195.7|1194.13|1194.49|1195.78|1196.08|1196.36|1194.65|1195.85|1193.12|1191.33|1190.49|1186.68|1184.81|1183.88|1183.91|1183.92|1183.9|1182.87|1182.8|1182.71|1182.59|1181.45|1182.27|1181.09|1177.9|1177.65|1176.39|1177.08|1175.77|1176.42|1177.04|1176.64|1177.22|1176.78|1174.32|1173.83|1173.31|1173.77|1173.21|1173.62|1173.01|1173.37|1173.71|1174.02|1173.32|1173.59|1173.83|1175.05|1174.25|1174.43|1174.58|1173.71|1173.81|1173.89|1172.95|1172.99|1173|1172.99|1172.95|1173.89|1172.81|1172.71|1172.58|1172.43|1173.25|1174.05|1173.83|1174.58|1174.32|1176.02|1176.7|1178.36|1178.99|1178.6|1179.19|1177.76|1177.3|1177.81|1177.31|1177.77|1179.21|1180.62|1183|1183.36|1183.71|1184.02|1184.31|1185.57|1185.81|1186.03|1188.2|1189.35|1190.48|1189.61|1190.69|1192.72|1194.72|1195.72|1196.68|1196.64|1197.56|1198.44|1201.26|1202.09|1201.91|1202.69|1202.46|1205.13|1207.76|1210.37|1210.99|1211.6|1213.14|1215.62|1215.16|1215.65|1217.07|1223.27
|1214.56|1214.3|1213.06|1210.83|1207.6|1206.26|1204.89|1204.45|1201.09|1201.56|1201.03|1199.51|1200.86|1198.31|1197.67|1197|1196.3|1195.58|1191.9|1188.18|1187.37|1187.51|1187.62|1183.78|1182.86|1180.93|1179.95|1179.93|1179.88|1181.79|1181.69|1180.58|1179.45|1178.29|1178.1|1178.87|1178.62|1178.35|1177.06|1176.74|1175.41|1175.04|1175.64|1174.23|1174.78|1175.31|1174.82|1174.3|1173.76|1173.2|1172.61|1171.01|1170.37|1170.71|1170.03|1170.32|1172.58|1172.83|1173.05|1172.25|1172.43|1172.58|1172.71|1172.81|1170.89|1170.95|1171.99|1172|1170.99|1171.95|1171.89|1171.81|1172.71|1173.58|1174.43|1174.25|1174.05|1173.83|1174.58|1174.31|1174.02|1175.7|1175.36|1175.99|1177.6|1178.19|1178.75|1179.28|1178.8|1181.28|1181.74|1182.18|1181.6|1181|1182.36|1182.7|1182.02|1182.31|1181.59|1180.85|1183.04|1185.21|1187.35|1187.49|1188.6|1188.68|1188.75|1189.77|1189.78|1192.72|1195.62|1195.55|1194.48|1197.3|1197.15|1197.95|1202.64|1204.36|1205.07|1206.73|1207.39|1208.02|1207.65|1208.23|1211.68|1213.16|1215.57|1216.99|1220.3
|1210.45|1209.24|1207.04|1205.77|1204.47|1204.1|1203.69|1202.3|1201.84|1200.38|1197.92|1196.4|1194.85|1193.27|1193.61|1192.94|1190.3|1188.6|1185.89|1184.13|1182.34|1182.48|1182.6|1182.69|1181.77|1180.82|1181.81|1180.82|1178.81|1179.73|1178.65|1177.54|1178.39|1179.21|1178.03|1177.81|1176.58|1173.34|1173.05|1172.73|1172.39|1168.04|1168.64|1168.23|1169.77|1171.3|1171.8|1172.29|1170.75|1171.19|1170.6|1169.99|1170.36|1169.7|1168.02|1167.31|1166.58|1166.83|1167.05|1168.25|1169.43|1170.58|1168.71|1167.81|1167.89|1167.95|1167.99|1169|1169.99|1169.95|1169.89|1169.81|1168.71|1168.58|1168.43|1168.25|1169.05|1168.83|1170.58|1169.31|1172.01|1172.69|1172.35|1170.99|1170.6|1172.18|1171.75|1171.29|1171.8|1174.28|1174.75|1176.18|1176.59|1176.98|1177.35|1177.69|1179|1184.24|1184.5|1184.74|1183.96|1184.15|1183.33|1183.47|1183.58|1186.62|1186.69|1187.7|1186.73|1189.66|1190.6|1193.47|1194.35|1194.23|1194.08|1194.88|1196.63|1198.35|1202.96|1206.56|1207.21|1207.84|1208.43|1208.03|1209.53|1211.01|1212.45|1215.8|1216.21
|1206.24|1205.04|1204.77|1203.5|1202.21|1200.88|1198.56|1198.14|1196.71|1196.23|1193.78|1191.3|1188.78|1188.17|1188.51|1188.82|1189.11|1187.41|1182.77|1182.96|1182.16|1181.33|1179.49|1178.6|1177.69|1177.73|1176.76|1175.77|1174.74|1175.67|1175.58|1175.46|1176.31|1175.16|1174.97|1175.75|1174.52|1173.27|1170|1167.7|1168.36|1167.99|1167.6|1167.19|1167.74|1168.27|1168.78|1170.26|1169.73|1170.17|1168.59|1167.98|1166.35|1166.69|1167.01|1166.3|1166.57|1165.82|1166.05|1165.25|1165.42|1165.58|1166.71|1166.81|1163.89|1163.95|1164.99|1165|1163.99|1164.95|1164.89|1163.81|1165.71|1165.58|1166.42|1166.25|1166.05|1167.82|1167.57|1167.3|1167.01|1167.69|1169.34|1169.97|1169.58|1171.16|1171.72|1172.25|1171.77|1173.25|1173.71|1174.14|1176.54|1174.94|1175.3|1175.64|1175.95|1177.23|1177.49|1178.72|1179.92|1181.09|1184.22|1185.33|1184.45|1185.52|1185.58|1185.6|1184.63|1185.59|1187.5|1190.37|1190.27|1192.1|1192.92|1195.66|1197.4|1197.16|1197.87|1198.55|1202.12|1202.74|1205.27|1205.82|1207.32|1209.76|1209.26|1211.63|1211.08
|1204.14|1203.9|1200.76|1200.45|1200.12|1198.8|1196.48|1193.16|1192.71|1190.29|1189.77|1188.26|1184.78|1183.2|1181.59|1177.03|1176.34|1177.56|1178.76|1178.96|1181.09|1182.22|1181.37|1180.48|1179.57|1178.64|1177.67|1175.7|1174.68|1173.64|1173.55|1171.46|1172.31|1170.17|1169.98|1169.77|1169.53|1169.27|1169.97|1168.66|1169.32|1168.96|1170.56|1170.14|1169.71|1170.24|1169.76|1169.25|1167.72|1163.18|1161.59|1161.98|1162.35|1162.69|1162.01|1162.3|1161.58|1160.82|1160.05|1160.25|1161.42|1161.58|1163.71|1163.81|1162.89|1161.95|1161.99|1163|1162.99|1163.95|1164.89|1164.81|1164.71|1162.58|1163.42|1162.25|1163.05|1163.82|1164.57|1165.3|1165|1167.68|1167.34|1166.97|1166.58|1167.16|1165.73|1167.26|1167.77|1167.26|1166.72|1167.16|1168.57|1171.94|1174.28|1174.62|1174.93|1175.21|1176.46|1179.67|1180.86|1180.06|1180.21|1179.36|1180.45|1180.53|1183.54|1185.54|1186.52|1187.48|1189.39|1190.29|1191.16|1191.03|1190.87|1191.66|1197.3|1197.06|1196.79|1195.52|1196.17|1196.79|1197.38|1199.88|1202.35|1202.85|1203.32|1202.8|1210.92
|1201.08|1199.88|1199.62|1195.48|1196.11|1195.75|1196.32|1193.97|1191.59|1191.11|1190.6|1190.06|1185.62|1183.08|1181.47|1180.81|1181.1|1179.41|1176.71|1175.94|1175.13|1175.28|1174.42|1174.52|1172.63|1172.67|1170.72|1168.75|1168.71|1167.66|1168.56|1168.45|1168.31|1169.14|1168.95|1168.74|1167.51|1168.24|1168.94|1167.64|1168.3|1166.94|1165.56|1163.16|1161.73|1162.26|1161.78|1163.26|1165.71|1191.07|1191.49|1192.89|1190.27|1190.63|1186.96|1186.26|1164.57|1161.82|1161.04|1160.25|1159.42|1158.58|1158.71|1158.81|1158.89|1159.95|1160.99|1161|1160.99|1160.95|1160.89|1160.81|1160.71|1161.58|1162.42|1161.24|1162.04|1161.82|1162.57|1162.3|1164|1163.68|1163.34|1163.97|1165.57|1166.15|1166.71|1167.24|1167.75|1169.23|1168.69|1169.13|1168.54|1167.94|1167.3|1168.63|1168.94|1172.2|1173.45|1173.69|1174.88|1176.06|1175.23|1176.34|1177.44|1177.52|1179.54|1180.55|1182.52|1182.49|1182.44|1182.36|1183.24|1184.09|1185.89|1189.61|1191.35|1191.1|1192.78|1195.4|1197.02|1198.6|1199.19|1200.71|1203.18|1203.67|1204.14|1203.61|1205.94
|1193.71|1191.57|1190.36|1188.15|1183.03|1178.83|1179.4|1179.94|1182.39|1182.88|1181.41|1177.98|1176.44|1174.88|1174.26|1173.6|1172.92|1173.19|1171.48|1171.69|1170.9|1170.08|1167.27|1166.39|1165.49|1165.54|1166.55|1166.55|1165.54|1164.5|1163.43|1162.34|1159.25|1159.09|1159.89|1158.69|1159.45|1159.19|1158.91|1156.62|1156.28|1156.91|1156.53|1157.11|1157.68|1157.22|1154.75|1157.23|1158.69|1179.06|1185.47|1187.87|1186.25|1189.6|1187.93|1188.24|1153.56|1153.81|1152.04|1152.24|1151.42|1151.57|1151.7|1153.81|1153.89|1153.95|1153.99|1154|1152.99|1152.95|1153.89|1155.81|1154.7|1155.57|1154.42|1153.24|1154.04|1153.81|1154.56|1153.29|1154.99|1155.67|1156.32|1156.95|1157.55|1158.13|1158.69|1158.22|1157.73|1160.2|1159.66|1160.1|1161.5|1163.86|1164.22|1163.56|1163.86|1163.15|1162.42|1162.65|1160.88|1161.06|1165.17|1166.29|1167.38|1169.42|1171.44|1173.43|1172.44|1173.4|1176.28|1177.18|1178.04|1178.88|1179.69|1183.41|1183.18|1183.91|1186.55|1188.19|1189.8|1189.43|1190.98|1191.53|1190.11|1192.54|1196.86|1197.28|1198.64
